kindNum,neuterYn,sexCd,weight,noticeDays,age2,processState
101,N,M,5,8,6,1
72,N,F,4.9,8,2,1
108,U,M,12,12,3,1
114,U,M,5,12,4,0
38,U,M,3,12,0,0
114,U,F,5,12,5,0
114,U,M,2.4,12,0,1
114,N,M,3,12,0,1
114,N,M,6,15,1,0
38,N,F,7.5,12,4,1
72,U,M,5,12,3,1
114,N,M,8,12,7,0
114,N,F,4,12,1,1
114,N,F,0.2,12,0,1
114,N,M,0.2,12,0,1
114,N,M,0.2,12,0,1
114,N,M,10.4,8,3,0
72,U,M,3,9,5,1
114,N,M,17,12,3,0
114,N,F,3,12,0,0
114,N,F,12,12,0,0
114,Y,M,4,12,1,1
128,N,F,4,12,2,1
128,U,M,5,12,3,0
114,U,F,4.1,12,1,0
114,U,F,3.3,12,0,0
72,Y,M,5.6,12,6,1
114,N,M,7.4,12,1,0
114,Y,M,3.6,12,0,1
114,N,M,3.3,12,0,1
114,U,F,3.8,12,0,0
114,U,F,7.4,12,0,0
114,N,M,8,12,0,0
72,N,F,2.1,8,6,1
114,U,Q,4.5,12,0,0
128,U,F,2,12,5,1
128,U,M,4,12,5,1
18,U,M,4,12,2,0
72,U,M,3,12,1,0
114,U,F,15,12,5,0
103,U,F,23,12,1,1
72,N,F,4,12,2,1
72,N,M,4.9,12,1,1
114,U,F,4.1,12,0,0
67,N,M,11,12,1,0
56,U,F,7,10,2,0
114,N,M,6,14,1,0
114,N,F,6,14,1,0
114,N,F,10,10,3,0
114,N,M,10,10,3,0
114,N,M,5,10,3,0
114,N,F,2.2,10,0,1
114,N,M,2.4,10,0,1
114,N,M,2.2,10,0,1
114,N,F,19,10,1,0
114,N,M,27,10,1,1
114,N,F,16,10,1,0
114,N,F,25,10,3,0
114,N,M,7.1,10,0,1
114,N,F,0.5,7,0,1
20,N,M,12,10,4,1
114,N,F,4,10,1,0
114,U,F,2,10,0,0
114,U,F,2,10,0,0
114,U,F,2,10,0,0
114,N,M,2,10,0,0
114,N,M,2,10,0,0
114,N,F,2,10,0,0
114,N,M,2,10,0,0
114,N,M,2,10,0,0
114,N,F,2,10,0,0
114,N,F,2,10,0,1
114,N,F,10,10,4,0
114,N,M,4,10,0,0
114,N,M,5,10,2,1
205,U,M,7,10,6,1
114,U,M,3,10,0,0
114,U,F,5,10,2,0
114,U,M,5,10,0,0
114,U,M,10,10,2,0
114,U,F,10,10,1,0
114,N,F,15,17,2,0
114,N,F,7,17,1,0
114,N,M,3,17,0,0
114,N,F,3,17,0,0
114,N,F,10,17,2,0
114,N,M,2,17,1,0
114,N,M,3,10,0,0
114,N,M,3,10,0,0
114,N,F,2,10,0,0
114,N,F,8,10,0,0
114,N,M,16,10,4,0
114,N,M,2,10,0,1
114,N,M,2,10,0,1
114,N,F,20,10,2,1
114,N,F,25,10,3,1
114,N,M,10,10,1,1
114,U,M,7,10,2,1
107,N,F,3.5,9,3,1
108,N,F,9,9,1,1
114,U,M,6,9,1,0
114,U,F,15,9,1,0
114,U,M,4,9,1,0
114,U,M,15,9,1,0
114,U,M,15,9,1,1
114,U,M,4,10,1,1
113,U,F,3,10,1,0
114,U,M,3,7,2,0
114,U,M,8,7,2,0
114,U,M,6,10,7,0
69,U,Q,20,10,1,1
114,U,F,20,10,1,1
128,N,F,3,10,7,0
114,N,M,2,10,0,0
114,N,M,4,10,0,0
103,U,F,20,9,2,1
101,N,M,4,9,1,1
114,U,F,5.6,10,1,1
114,U,F,11,10,2,0
54,N,F,30,10,9,1
114,N,M,16.66,9,2,0
38,N,F,7.82,9,2,1
114,U,M,6,9,0,1
114,U,M,5,9,2,1
146,U,M,21,9,3,0
114,U,F,15,9,3,0
114,U,F,14,9,3,0
114,U,M,9,9,0,0
114,U,M,17,9,3,0
114,N,M,18.67,9,3,0
128,N,M,5,10,3,0
69,N,M,34,10,4,1
114,N,M,0.56,10,0,1
114,N,F,0.36,10,0,1
114,N,F,0.4,10,0,1
114,N,F,17,10,2,1
114,N,F,3,10,0,1
114,U,F,20,13,2,0
114,N,M,2.6,10,2,1
114,N,M,8,10,0,0
114,U,F,8,10,0,0
89,Y,M,3,10,10,1
114,N,F,4.5,7,2,1
114,N,M,1.5,7,0,0
114,N,F,1.4,7,0,0
114,N,M,1.6,7,0,0
114,N,F,1.5,7,0,0
114,N,M,3,7,0,1
114,N,M,2.8,7,0,0
114,N,F,15,7,5,0
114,N,M,4,7,0,0
114,N,F,3.1,7,0,0
27,N,F,15,7,4,1
113,N,F,5.2,7,13,1
128,Y,M,4,13,2,0
114,N,F,2.5,10,0,0
114,N,M,2.5,10,0,0
114,N,M,7.4,10,0,1
89,N,M,2,10,0,1
113,U,F,2.1,10,4,1
101,N,M,6.8,10,3,1
101,N,M,6.5,10,3,1
114,N,M,7,7,1,0
114,N,F,6.3,7,2,1
114,N,M,7,7,1,0
114,N,F,6.9,7,2,0
114,N,M,6.5,7,1,0
114,N,F,6.9,7,2,0
114,N,F,4.5,7,2,1
114,N,F,8.4,7,1,0
114,N,F,5.9,7,1,0
114,N,F,6.3,7,1,0
125,N,F,7,10,4,0
114,U,M,4,10,2,0
114,U,F,5,10,3,0
114,U,F,20,11,1,0
114,U,F,2.3,11,0,0
114,N,M,2.4,11,0,0
114,N,F,10,14,1,0
114,N,M,4,14,0,0
114,N,M,4,14,0,0
114,N,M,4,14,0,0
114,N,M,5.4,11,0,0
22,N,M,9,12,3,0
114,N,M,15,12,3,0
114,N,M,20,12,4,0
114,N,F,6,12,2,0
114,N,M,21.48,10,3,0
89,N,M,3.4,7,1,1
114,U,M,5,10,2,1
114,N,M,11.45,10,2,0
114,N,M,4.01,10,0,1
114,U,F,2.25,10,0,1
114,U,M,2,9,1,0
114,U,F,1,9,1,0
114,N,F,1,9,1,0
114,N,F,11,9,3,0
114,N,M,9,10,0,0
114,N,M,6,10,2,0
114,U,M,5,12,2,0
128,U,F,2,12,1,1
114,U,F,3,12,1,0
114,U,F,3,12,1,0
114,U,F,3,12,1,0
114,U,F,3,12,1,1
114,U,F,3,12,1,1
114,U,F,3,12,1,1
114,U,F,3,12,2,1
114,U,M,3,12,2,0
114,U,M,2,12,1,0
114,U,F,3,12,3,1
114,U,F,3,12,2,1
114,U,F,4,12,2,1
114,U,F,3,12,1,0
113,N,F,3,12,3,1
114,U,F,4,12,2,1
67,U,F,8,12,0,1
128,N,M,3,12,3,1
114,N,M,10,10,0,0
114,N,M,15,10,2,0
114,N,M,6.1,10,0,0
114,N,M,2.1,10,0,0
114,N,F,10,10,0,0
114,N,M,15,10,0,0
114,N,F,9.2,10,0,0
114,N,F,4.3,10,0,0
72,N,M,2.9,10,1,1
114,N,M,14.5,10,0,0
114,N,F,11,10,1,0
114,N,F,7.4,10,0,0
72,Y,M,2,10,0,1
114,N,M,3,10,0,0
114,N,F,2.5,10,0,0
114,N,F,2.5,10,0,0
114,N,M,12.1,10,0,0
114,N,M,13,10,0,1
114,N,F,2.7,10,0,0
114,N,F,18,10,1,0
114,N,F,4,10,2,0
114,N,F,2,10,0,1
114,N,F,2,10,0,0
114,N,M,2.5,10,0,1
114,N,F,2,10,0,1
122,N,M,30,10,6,1
89,N,M,4,10,0,1
114,N,F,3.5,10,1,0
114,N,M,6,10,0,1
72,U,F,3.25,10,4,1
114,U,F,20,10,2,0
114,U,M,25,10,2,0
114,U,F,10,10,1,0
114,U,F,4,10,1,0
114,U,F,5,10,2,0
128,U,F,1.42,10,0,1
114,N,F,1,10,0,1
114,N,M,5,10,0,1
114,N,M,2.2,10,0,1
128,N,F,4.5,10,2,1
114,N,M,1.5,10,0,1
128,Y,M,2.5,10,1,1
114,N,M,2.2,10,0,1
114,N,M,1.5,10,0,1
90,N,M,8,10,1,1
114,U,F,9,10,2,1
72,U,F,3.5,10,4,1
114,N,M,3,9,0,0
114,U,M,15,9,2,0
114,N,F,7,9,2,0
108,N,M,8,9,3,1
67,N,Q,15,9,7,0
114,N,Q,0.3,9,0,0
114,N,Q,0.3,9,0,0
114,N,Q,0.3,9,0,0
114,N,Q,0.3,9,0,0
114,N,Q,0.3,9,0,0
114,N,F,6,9,6,0
69,U,F,30,10,4,1
114,U,M,4,10,0,0
114,U,M,20,10,1,0
114,U,F,13,10,1,0
114,U,F,6.8,10,0,1
114,U,F,2.6,10,4,0
114,U,Q,0.4,10,0,0
114,U,F,5,10,0,0
114,U,F,6,10,1,0
128,N,M,5.8,10,4,0
114,N,M,5,10,5,0
114,N,F,3,10,0,0
114,N,M,3,10,0,0
114,N,F,3,10,0,0
114,N,M,3,10,0,0
114,N,F,13,10,4,0
114,N,M,10,10,4,0
114,U,F,18,10,2,0
103,N,M,28,10,1,1
114,N,M,23,10,1,0
50,U,F,11.9,10,3,1
89,U,F,2.4,10,10,0
114,N,M,5.3,7,7,0
113,Y,M,1.7,7,10,0
89,Y,M,4.9,7,3,0
113,U,F,1.4,7,4,1
114,U,F,3,10,2,0
114,U,M,7,10,0,1
114,U,F,2,10,1,0
67,U,M,13,10,1,1
72,Y,M,3.5,10,5,0
114,N,F,1,10,0,1
114,N,M,12,10,1,0
54,Y,M,22,10,2,1
118,N,M,25,10,1,1
89,N,M,1,10,0,1
114,U,M,10,10,8,1
108,Y,M,15.3,10,3,1
108,N,M,7,10,1,1
72,N,M,3.6,10,7,0
114,U,F,3.4,10,0,0
114,U,M,8,10,2,0
114,N,M,1.3,10,0,1
114,N,M,1.4,10,0,1
114,N,M,1.5,10,0,0
114,N,F,4.2,10,3,0
114,N,F,5,7,1,0
114,N,F,10,7,1,0
114,N,F,7,7,1,1
124,N,F,4,7,1,1
124,N,M,5,7,1,1
114,U,Q,3.5,10,0,1
114,U,M,6,10,0,0
108,U,M,6,10,0,1
114,U,Q,3.5,10,0,1
114,U,Q,3.5,10,0,1
114,U,Q,3.5,10,0,1
114,U,F,8,10,1,0
114,N,F,2,10,0,0
128,N,F,4,10,3,1
114,U,F,3,10,5,1
114,U,F,4,10,0,1
114,N,F,0,10,0,1
125,N,F,7,10,10,0
125,N,F,7,10,4,0
114,U,F,13,10,2,1
114,N,F,5,10,2,1
114,U,F,3,10,0,0
114,N,M,23,10,3,1
114,U,M,5,11,1,0
114,U,M,5,11,1,0
114,U,F,9,11,6,0
114,N,M,3,10,0,0
114,N,M,9,10,4,0
114,N,M,5,10,0,0
114,U,M,15,10,2,0
114,N,F,7.1,10,0,0
114,N,F,9.3,10,3,0
114,N,M,19,10,5,0
114,U,M,8,10,2,0
114,N,M,3,10,0,1
114,N,M,13,10,3,1
114,N,F,11,10,3,1
101,Y,M,3.3,10,4,0
89,U,M,4,10,1,1
69,U,M,12,10,0,1
114,U,F,5,7,1,0
114,U,M,4,7,1,0
101,U,F,3,7,1,1
125,U,M,4,7,2,1
114,U,F,3,10,1,0
114,N,M,2,10,0,0
114,N,F,2,10,0,0
54,U,M,25,10,5,1
114,U,M,0.5,10,0,0
114,U,F,0.4,10,0,0
114,U,M,0.4,10,0,0
114,U,M,0.5,10,0,0
114,U,M,0.5,10,0,0
114,U,F,0.6,10,0,0
114,U,F,1.8,10,1,0
38,N,F,8.4,7,3,1
38,N,F,7.6,7,2,1
114,N,F,20,10,4,1
114,N,F,0.3,10,0,1
114,N,F,0.3,10,0,1
114,N,F,0.3,10,0,1
114,N,F,0.3,10,0,1
128,N,F,4,10,5,1
77,N,F,3,10,2,1
128,Y,M,3,10,1,1
128,N,M,4,10,10,0
114,N,F,10,10,5,0
114,N,F,20,10,4,1
32,N,F,3,10,5,1
128,U,M,5.2,10,2,0
114,U,M,5.5,10,1,0
114,N,F,7.5,7,2,0
114,N,M,25,7,6,0
114,N,M,3.8,7,4,1
114,N,M,1.7,7,0,1
114,N,M,2.8,7,0,1
114,N,Q,3,10,0,1
114,N,F,6,10,2,1
114,N,M,9.7,10,6,0
114,N,M,8,10,7,0
72,N,F,5.5,10,2,1
67,N,M,17.5,10,2,1
114,N,F,2,10,0,0
114,N,F,3,10,0,0
114,N,M,2.3,10,0,1
114,N,F,2.2,10,0,1
67,N,M,4.5,10,0,0
114,N,M,9,10,3,0
114,N,M,9.5,10,2,0
114,N,M,8.6,10,3,1
128,N,M,2.3,10,0,1
22,N,F,6,10,1,1
114,N,M,3,10,0,1
114,N,M,2.4,14,0,0
114,N,M,2.4,14,0,0
114,U,F,6,14,1,0
113,U,F,3,14,1,1
108,N,M,8.1,10,4,0
89,N,M,4.8,10,3,1
22,N,F,6.7,10,1,1
22,N,F,6.2,10,4,1
114,N,M,20,10,2,1
114,N,M,2.8,10,0,1
128,Y,M,6.5,10,5,1
101,U,F,4,10,10,0
114,U,F,20,10,0,0
114,N,M,20,10,0,0
72,U,F,1.8,10,15,1
114,N,M,3,10,0,0
114,N,M,7.6,7,2,0
114,N,F,5.6,7,2,0
114,N,F,13,7,2,0
114,N,F,6.3,7,4,1
114,N,M,3.2,7,1,1
114,N,M,2.7,7,0,1
114,N,M,4.9,7,4,0
56,N,M,4.2,7,10,1
114,N,M,15,7,3,1
124,N,F,7.8,7,7,0
113,U,F,3,10,10,0
126,U,F,2,10,0,1
72,U,F,2,10,3,1
18,Y,M,5,10,5,1
114,U,F,3.5,10,2,1
18,U,F,6,10,4,1
113,U,F,2.3,10,4,0
72,N,M,3.8,10,3,1
128,Y,M,4.7,10,2,1
114,N,F,5,10,0,1
114,U,M,4,10,3,0
114,U,F,3,10,2,0
114,U,F,2,10,3,0
101,N,M,5.5,12,2,1
114,N,M,3,9,0,1
114,N,M,3,9,0,1
114,N,M,3,9,0,1
114,N,M,3,9,0,1
114,N,M,9,10,3,0
114,N,F,7,10,3,0
114,N,F,3,10,0,0
114,N,M,3,10,0,0
114,N,M,3,10,0,0
114,Y,M,4,10,0,1
67,U,M,15,10,2,0
114,U,F,4,7,2,0
114,N,M,2,10,0,1
114,N,M,2,10,0,1
114,N,M,2,10,0,1
114,N,M,2,10,0,1
114,N,M,2,10,0,1
114,N,F,2,10,0,1
128,N,M,5,10,2,1
128,U,M,5.1,10,3,1
72,N,F,3,10,2,1
114,U,F,1.1,10,0,0
114,U,F,4.2,10,2,0
114,U,F,3.4,10,0,0
114,U,F,4.1,10,0,0
114,U,F,3.8,10,0,0
114,U,F,3.9,10,0,0
72,N,F,3.4,10,8,0
108,N,F,6,10,3,0
114,N,F,20,10,1,1
114,N,F,11,10,3,0
128,N,M,3,10,5,0
100,U,F,8,10,3,1
114,N,M,8.85,10,2,1
72,N,M,2,10,12,0
72,N,M,2.9,10,0,1
128,N,M,3,10,3,1
114,N,F,8,10,2,1
114,N,F,12,10,2,1
89,U,M,5,10,5,1
67,N,M,25,10,2,1
100,N,M,13.5,10,3,0
114,N,M,15,11,1,1
67,N,M,18,9,2,1
67,N,M,17,9,1,1
128,N,F,3,11,2,1
72,U,F,4,11,7,1
114,N,M,6.7,11,5,0
69,N,M,10,11,0,1
69,U,F,10,11,0,1
114,N,M,20,11,1,1
124,N,M,8,11,4,0
72,N,M,3,-20,1,1
18,U,F,4,11,3,1
114,U,F,4.1,11,1,1
114,U,F,2.9,11,1,1
128,N,M,2.1,11,3,1
114,N,M,3,11,0,1
72,N,M,1.2,11,0,1
114,N,F,20,12,2,0
114,N,F,4,12,3,0
114,N,F,2,9,1,0
114,N,F,2,9,1,0
114,N,F,9,9,3,0
32,N,M,4,10,2,0
114,N,M,15,10,3,0
67,N,F,0.1,12,0,1
67,N,F,0.1,12,0,1
67,N,F,0.1,12,0,1
67,N,F,0.1,12,0,1
67,N,F,0.1,12,0,1
67,N,F,0.1,12,0,1
67,N,M,0.1,12,0,1
67,N,M,0.1,12,0,1
67,N,M,0.1,12,0,1
67,N,M,0.1,12,0,1
113,U,F,4,10,5,0
72,U,M,5,10,2,1
114,N,M,3,10,0,0
114,N,F,3,10,0,1
114,U,M,10,10,2,0
114,N,M,3,10,0,1
114,N,F,1,10,0,1
114,U,M,4,7,2,1
123,N,M,10,10,2,0
114,N,M,20,10,3,0
32,N,M,2,10,1,1
128,N,M,5,14,1,0
114,N,F,2.5,10,0,1
114,U,F,14.6,10,7,0
69,U,F,29.5,10,5,0
72,N,M,6.4,10,2,0
128,U,M,2.4,10,1,1
114,N,F,8,7,0,1
67,U,M,20,10,2,1
114,U,F,6.45,10,5,0
114,N,M,1,10,0,1
114,N,M,4.9,10,8,1
114,N,M,7.6,10,0,0
114,N,F,17,11,2,0
114,N,F,2,9,0,1
114,N,F,2,9,0,1
114,U,F,2,9,0,1
114,N,M,4,9,0,1
114,N,M,4,9,0,1
114,N,M,4,9,0,1
113,N,M,6,9,2,1
114,N,M,10,11,1,0
72,N,M,4,11,3,0
114,N,M,4.75,10,1,0
114,N,F,4.1,10,2,0
114,N,M,10,10,7,0
114,N,F,10,10,2,0
114,N,F,25,10,6,1
124,U,F,5.8,9,3,1
114,N,M,20,10,3,1
114,N,F,8,10,5,0
114,U,F,19,10,5,1
114,U,F,19,10,3,1
114,N,F,4,10,0,1
114,N,M,28,10,7,0
50,U,F,7.3,10,3,1
107,N,F,3,10,5,1
114,N,F,4.2,9,2,0
22,N,M,12,10,1,1
72,U,F,3.4,10,5,1
114,U,M,5,10,7,1
72,N,M,3.7,10,3,1
114,N,M,16,10,1,0
101,U,F,2.7,10,3,1
114,N,F,3.1,10,3,0
114,N,M,0.24,10,0,1
114,N,M,0.23,10,0,1
114,N,M,0.2,10,0,1
114,N,F,0.19,10,0,1
114,N,F,0.15,10,0,1
114,N,F,0.15,10,0,1
114,N,M,0.18,10,0,1
114,N,F,11.53,10,2,1
38,N,F,10.22,10,3,1
114,N,M,8.23,10,3,1
114,U,M,1,9,0,1
114,U,M,2,9,1,0
128,N,M,5,10,4,1
72,N,M,4,10,5,0
114,N,F,13,10,0,0
114,N,M,5,10,5,0
114,N,M,4,12,0,1
114,U,F,3,12,2,0
114,N,M,5,10,2,0
114,N,M,5,15,1,0
72,U,M,3,10,1,1
114,N,F,7.6,10,0,0
114,N,F,1.8,10,0,1
114,N,F,2.5,10,0,0
114,U,F,16.3,10,1,0
114,N,M,2.3,10,0,0
114,N,F,2.3,10,0,0
114,N,F,2.3,10,0,0
114,N,F,2.3,10,0,0
114,U,F,9.7,10,1,0
114,U,M,10.6,10,1,0
18,U,M,3.4,10,1,1
128,N,M,2.4,10,3,1
128,U,M,2.1,10,0,1
89,U,M,2.7,10,3,1
89,U,F,2.5,10,1,1
114,U,F,9.4,10,1,0
114,N,M,4.6,10,0,1
67,U,M,20,10,2,0
54,U,F,30,10,2,1
114,N,M,2,10,0,1
114,N,M,2,10,0,1
114,N,M,2,10,0,1
114,U,M,0.38,10,0,1
114,U,M,0.4,10,0,1
114,N,M,0.5,10,0,1
114,N,F,2,7,0,0
114,N,M,2,7,0,0
114,N,M,2,7,0,0
114,N,M,2,7,0,0
114,N,M,2,7,0,0
114,N,F,2,7,0,0
114,N,F,5,7,1,1
114,N,M,5,7,1,0
114,N,F,5.65,10,1,1
114,N,F,11.5,10,0,1
89,N,F,2.54,10,2,1
114,N,M,1,10,0,1
114,N,F,23,10,2,0
128,U,M,3.2,10,4,1
67,U,M,17,10,1,0
114,U,F,0.2,7,0,1
114,U,F,7,7,3,0
114,N,M,15,14,1,0
114,N,M,2.4,10,0,0
84,N,M,23.6,10,1,1
114,U,F,2.7,10,0,0
114,U,F,2.5,10,0,0
114,N,M,6.5,10,2,0
123,U,F,5,10,6,1
114,U,M,5,10,1,0
114,U,M,5,10,1,0
114,U,F,4.5,10,0,1
114,U,F,2.6,10,0,0
67,N,M,11.85,10,1,0
114,N,M,7.45,10,4,0
72,U,M,3,10,3,1
114,N,F,2,10,0,1
114,N,F,3,11,1,1
77,N,F,7.5,11,2,1
89,N,M,4,11,3,1
89,U,F,5,11,3,0
18,N,M,6,11,4,1
114,N,M,10,10,3,0
114,N,M,1.2,9,0,1
114,U,F,10.7,10,0,0
114,U,M,15,9,1,0
114,N,M,10,10,0,0
114,N,M,6.8,10,0,0
114,U,F,4.5,10,0,0
114,U,F,5.6,10,0,0
114,N,F,4,9,0,1
128,Y,M,2.5,9,1,1
114,U,F,13,10,2,0
38,U,F,7.3,10,5,0
114,N,M,1.9,10,0,0
128,Y,M,4.1,10,5,1
72,U,F,2,10,10,0
114,U,M,5,10,6,0
114,N,M,5,14,1,0
114,N,M,4,14,1,0
22,U,M,10,10,4,0
114,N,F,4.7,10,2,1
114,N,M,15,10,5,1
114,N,F,7.5,10,2,1
128,N,M,4.3,10,2,1
114,N,M,4.6,10,0,0
114,N,F,5,10,2,0
114,N,F,1,10,0,0
114,N,M,1,10,0,0
114,N,F,1,10,0,0
114,N,M,1,10,0,0
114,N,M,1,10,0,0
114,N,M,1,10,0,0
114,U,F,20,10,1,1
114,U,F,10,10,0,0
114,U,M,25,10,3,0
114,N,F,2,10,2,0
67,N,F,16,10,0,1
128,Y,M,3.5,10,5,1
114,N,F,7.38,10,2,0
114,U,F,6,10,2,1
114,U,F,5,10,2,0
114,U,M,5,10,2,0
114,U,M,9,10,2,1
114,U,F,16,10,5,0
114,U,F,5,10,2,0
114,N,M,3,10,7,1
123,N,M,3.7,10,1,1
114,N,M,3.6,10,1,1
101,N,F,3.7,10,0,1
114,N,F,7,10,2,1
72,N,F,2.8,10,5,1
72,N,M,2.5,10,5,1
54,U,F,20,7,2,1
114,U,M,10,7,1,0
67,U,M,15,10,6,0
128,N,M,3.9,10,1,1
114,N,M,6.8,7,2,0
114,N,F,5,10,0,0
72,N,M,3,10,3,1
114,N,M,5,10,3,0
114,N,M,6,10,2,1
128,Y,M,4,10,3,1
67,N,M,6,10,2,0
69,N,M,20,10,1,0
89,U,F,4,10,1,1
72,Y,M,4,10,5,1
54,N,M,6,10,0,1
114,N,F,5.8,10,0,0
54,N,M,6.5,10,0,1
32,Y,F,4.5,10,2,1
69,N,M,35,10,2,1
69,N,F,25,10,2,1
67,N,M,25,10,1,0
114,N,M,5.6,10,2,0
124,U,F,4,10,1,1
124,N,M,4,10,1,0
114,N,M,2.1,7,0,0
114,N,M,2.1,7,0,0
114,N,F,1,7,0,0
114,N,F,1.5,7,0,1
114,N,M,10.7,7,4,0
114,N,F,8.2,7,4,0
72,N,M,4.2,7,4,1
38,N,M,8,7,4,1
114,N,F,3.6,7,0,0
114,N,M,4.3,7,0,0
114,N,M,1.2,7,0,0
114,N,F,6,7,5,0
114,N,M,7,7,4,1
114,N,M,7.4,7,4,1
114,N,M,7.2,7,4,1
114,N,M,6.2,7,3,1
114,N,F,5.2,7,6,1
114,N,M,12,7,3,0
114,N,F,2.1,7,0,1
77,U,F,3.5,10,3,1
18,N,M,2.5,10,0,1
67,N,M,7.4,10,0,1
114,N,F,1.26,10,0,1
56,N,M,6.3,10,0,1
128,U,F,4,10,3,1
114,N,F,0.5,10,0,1
114,N,F,0.5,10,0,1
114,N,M,1.3,10,0,1
114,N,F,1.3,10,0,1
114,N,M,1,10,0,1
114,N,F,6,10,5,0
114,N,M,20,10,3,0
128,N,M,3.51,10,1,1
114,U,F,3.2,10,0,1
114,N,F,1,10,0,1
72,N,M,4.4,10,2,1
114,N,F,4,10,3,1
114,N,M,3.15,10,0,1
67,N,F,0.5,12,0,1
72,N,M,2.4,10,7,1
114,U,F,3,10,0,1
114,N,M,7,10,1,1
114,N,F,4.5,10,0,1
101,N,M,6,10,9,0
114,N,M,10,15,1,1
72,U,F,6,9,4,0
123,N,F,3,10,2,1
72,U,M,3,10,1,1
114,U,F,5,10,1,0
114,U,F,5,10,1,0
114,U,F,4,10,1,0
114,U,M,4,10,1,0
114,U,M,3,10,1,0
114,N,M,4,10,0,0
114,U,F,3,10,1,0
89,U,M,3,10,10,1
114,U,M,6,10,2,0
50,Y,M,15,10,1,1
114,U,M,3,10,1,0
114,U,F,3,10,1,0
114,U,F,3,10,1,0
114,U,F,3,10,1,0
114,U,M,5,11,6,0
114,U,M,4,7,2,0
122,U,F,40,10,5,0
114,N,M,8,10,0,0
114,N,M,11.5,10,2,0
114,U,F,6.7,10,0,0
114,U,F,8.3,10,6,0
114,N,M,7.6,10,0,0
114,N,M,5.5,11,2,1
114,U,F,3.3,11,2,0
114,N,M,4.7,11,3,0
114,U,F,6.8,11,3,0
114,N,M,6.7,11,3,0
114,U,F,1.5,11,0,0
114,U,F,1.6,11,0,0
114,U,F,1.8,11,0,0
114,U,F,1.8,11,0,0
114,N,M,1.8,11,0,0
114,N,M,1.4,11,0,0
114,N,M,5.5,11,1,0
114,N,M,4.4,11,1,0
114,N,M,1.1,11,0,1
114,U,F,1.2,11,0,1
114,N,M,1.5,11,0,0
114,U,F,1.2,11,0,0
114,U,F,1.1,11,0,1
114,N,M,1.4,11,0,0
114,N,M,1.2,11,0,0
72,Y,M,4,11,7,1
146,N,M,12,10,6,0
72,N,F,1.7,10,0,1
72,U,F,2,10,1,1
27,N,M,13,9,1,0
114,U,F,7,9,1,0
114,U,M,18,9,2,0
114,U,F,16,10,1,0
114,N,M,4.8,10,0,0
46,N,M,17,10,0,1
114,N,M,2.5,10,0,0
114,N,M,18,10,0,1
114,N,F,17,10,1,0
114,N,M,17,10,0,0
114,N,F,13,10,1,0
114,N,F,6.8,10,0,0
114,N,M,23.5,10,0,1
114,N,M,16.6,10,2,0
114,N,M,9,10,0,0
114,N,M,9,10,0,0
114,N,F,15,10,0,0
114,Y,F,4,10,0,1
128,N,F,3,10,12,1
114,N,M,1.7,10,0,0
114,U,F,5,10,5,0
114,U,M,8,7,9,0
114,N,M,5,10,1,0
114,N,F,4,10,1,1
114,N,M,6,10,0,1
72,N,M,5,10,1,1
72,Y,M,2.5,10,0,1
114,N,F,3,10,0,1
114,N,M,10,10,6,1
114,N,F,6.9,7,1,0
128,N,M,5,10,5,1
128,U,M,6,10,3,1
128,U,M,6,10,3,1
114,N,F,4,10,2,1
72,N,M,4,10,1,1
114,U,M,20,10,12,0
114,N,M,5.7,10,0,0
114,U,F,5.5,10,0,0
114,U,F,5,10,5,0
114,U,M,12,10,1,0
114,N,F,6,10,0,0
67,N,M,19,10,2,0
114,N,M,1.6,10,0,0
114,N,M,1.7,10,0,1
114,N,M,1.3,10,0,1
114,N,M,2.1,10,0,0
114,N,M,2.2,10,0,0
114,N,F,1.7,10,0,0
114,N,F,2.2,10,0,0
89,N,F,3.4,10,2,1
128,Y,M,5,10,2,1
114,N,F,2.4,10,2,1
114,N,M,2.2,10,0,0
114,N,F,7.6,10,2,0
114,U,F,5.4,10,0,1
114,U,F,1,10,0,1
114,U,F,1,10,0,0
50,N,M,18,10,5,0
114,N,M,6.9,10,0,0
114,N,M,6.8,10,0,1
114,N,F,6.5,10,0,1
54,N,F,12,10,0,0
114,U,F,20,10,3,0
108,U,F,10,10,2,0
128,U,F,6,10,10,1
114,N,M,5,10,0,1
72,N,M,1.9,10,0,1
114,N,M,3.8,10,0,1
114,U,F,3.7,10,0,0
114,U,F,8.5,10,3,0
114,N,F,10,11,3,0
114,N,F,8,11,2,0
114,N,M,7.7,11,1,0
114,U,M,1.3,11,0,1
114,N,M,7.3,11,0,1
114,N,F,9,11,2,0
114,N,F,5,11,2,0
114,N,F,5,11,0,1
114,N,F,4.5,11,3,0
13,N,M,4,11,0,1
114,N,F,5,11,0,0
114,N,F,6,11,0,1
114,N,F,6,11,5,0
72,N,M,4,11,7,0
114,N,M,3,14,0,0
67,N,M,28,14,1,0
67,N,F,23,14,1,0
67,N,F,25,14,5,1
114,N,F,7,11,0,1
72,N,M,4,11,2,1
32,N,F,3.3,11,2,1
101,N,F,3.5,11,10,1
114,N,F,3,11,0,1
114,N,F,6.5,14,2,0
114,N,F,1,14,0,0
114,N,M,1.2,14,0,0
114,N,F,5.8,14,2,0
114,U,F,5,8,2,0
114,U,M,8,8,1,0
114,U,M,8,8,2,0
114,U,M,8,8,1,0
114,U,M,10,11,4,0
114,U,F,5.1,8,1,0
